name,type,tags,uploader,date,link,thumbnail,note
Nursery – Children at school,jpg,"people-environments, classroom, children, educator",,2024-05-15,https://drive.google.com/file/d/1hi3oScPM5V2u-0Q6wGZmQB6pa8TFeQgB/view?usp=drive_link,https://drive.google.com/thumbnail?id=1hi3oScPM5V2u-0Q6wGZmQB6pa8TFeQgB&sz=w400,
Nursery – Little girl standing by row of colorful tables and chairs in classroom with open window letting sunlight in,jpg,"people-environments, indoor, classroom, nursery",,2024-06-17,https://drive.google.com/file/d/172NQNDkoiejC7I04sSr-VhLsbL9-pNPx/view?usp=drive_link,https://drive.google.com/thumbnail?id=172NQNDkoiejC7I04sSr-VhLsbL9-pNPx&sz=w400,
Nursery – Young child playing with play dough indoors,jpg,"people-environments, indoor, play, children",,2022-06-28,https://drive.google.com/file/d/13HdATujArW2PqnK2aoPFm2bvjpAgP8Xv/view?usp=drive_link,https://drive.google.com/thumbnail?id=13HdATujArW2PqnK2aoPFm2bvjpAgP8Xv&sz=w400,
Nursery – Outdoor – Child in winter clothing standing in snow,jpg,"people-environments, outdoor, children",,2018-03-27,https://drive.google.com/file/d/13AcK5rpAkoHhNqK7rwgBTEZBYTvHq4lg/view?usp=drive_link,https://drive.google.com/thumbnail?id=13AcK5rpAkoHhNqK7rwgBTEZBYTvHq4lg&sz=w400,
Nursery – Young girl in snowsuit,jpg,"people-environments, indoor, adult",,2018-03-27,https://drive.google.com/file/d/1Pml6OBawDMBX2LfY8lR00R9mcTLUiQII/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Pml6OBawDMBX2LfY8lR00R9mcTLUiQII&sz=w400,
Nursery – Children playing with blocks indoors,jpg,"people-environments, indoor, children, educator",,2025-01-23,https://drive.google.com/file/d/1iEYmAhZs4mEZQJJTIzWa8bVMcSlb8_aq/view?usp=drive_link,https://drive.google.com/thumbnail?id=1iEYmAhZs4mEZQJJTIzWa8bVMcSlb8_aq&sz=w400,
Nursery – Baby playing with blocks,jpg,"people-environments, indoor, play, children, baby, adult",,2024-11-18,https://drive.google.com/file/d/1jPK2jS6L9NToylkzGynVBwdW_PjG5yhR/view?usp=drive_link,https://drive.google.com/thumbnail?id=1jPK2jS6L9NToylkzGynVBwdW_PjG5yhR&sz=w400,
Nursery – Young Boy Standing Outdoors,jpg,"people-environments, outdoor, children, educator",,2024-05-15,https://drive.google.com/file/d/1KVzV3IVvs0nFqnxu7Smn_VylIAfztvVZ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1KVzV3IVvs0nFqnxu7Smn_VylIAfztvVZ&sz=w400,
Nursery – Little boy riding a toy motorcycle indoors at a playground,jpg,"people-environments, indoor, play, children",,2024-05-16,https://drive.google.com/file/d/1kbTBIJlv70EWkJwYOdxvmspZxOZMZMil/view?usp=drive_link,https://drive.google.com/thumbnail?id=1kbTBIJlv70EWkJwYOdxvmspZxOZMZMil&sz=w400,
Nursery – Young boy playing in garden,jpg,"people-environments, outdoor, nursery",,2024-09-23,https://drive.google.com/file/d/1KsvzmifFCR3gRTVOB0sGbeBDmSHciF1p/view?usp=drive_link,https://drive.google.com/thumbnail?id=1KsvzmifFCR3gRTVOB0sGbeBDmSHciF1p&sz=w400,
Nursery – Child playing outside,jpg,"people-environments, outdoor",,2018-05-02,https://drive.google.com/file/d/1epSB1_l4X4Gmxgl_zMG6-KbIVEVQYg0L/view?usp=drive_link,https://drive.google.com/thumbnail?id=1epSB1_l4X4Gmxgl_zMG6-KbIVEVQYg0L&sz=w400,
Nursery – Child posing for photo in outdoor winter setting wearing hat and gloves,jpg,"people-environments, outdoor, children",,2018-05-02,https://drive.google.com/file/d/1XFbISbWGDFPHrZ5PkXhZXl8Jvr5upm37/view?usp=drive_link,https://drive.google.com/thumbnail?id=1XFbISbWGDFPHrZ5PkXhZXl8Jvr5upm37&sz=w400,
Nursery – Children playing with bubbles,jpg,"people-environments, outdoor, children, play",,2023-04-26,https://drive.google.com/file/d/1-iPRibH4OeRpdd6n32JzxyoOjByn9CnP/view?usp=drive_link,https://drive.google.com/thumbnail?id=1-iPRibH4OeRpdd6n32JzxyoOjByn9CnP&sz=w400,
Nursery – Children sitting on floor indoors,jpg,"people-environments, indoor, children, adult",,2021-08-03,https://drive.google.com/file/d/1gI9MnLWE5_F2JoHOieIq9kZf2jB7TdRR/view?usp=drive_link,https://drive.google.com/thumbnail?id=1gI9MnLWE5_F2JoHOieIq9kZf2jB7TdRR&sz=w400,
Nursery – A young child smiling and holding a pink toy while outdoors during daytime.,jpg,"people-environments, outdoor, children",,2024-05-16,https://drive.google.com/file/d/1xV4sYeReruFvq8A6wm82z12JsJONdWmN/view?usp=drive_link,https://drive.google.com/thumbnail?id=1xV4sYeReruFvq8A6wm82z12JsJONdWmN&sz=w400,
Nursery – Toddler sitting indoors with parents,jpg,"people-environments, indoor, children, adult, educator",,2018-03-27,https://drive.google.com/file/d/1wQDnYQXJNXKetURAbzN45JYBYwxcBzL6/view?usp=drive_link,https://drive.google.com/thumbnail?id=1wQDnYQXJNXKetURAbzN45JYBYwxcBzL6&sz=w400,
Nursery – Little girl playing with her hand on someone's hand,jpg,"people-environments, indoor, nursery, children, adult, educator",,2025-01-31,https://drive.google.com/file/d/1i3quO-iazP-k8aze9gLK-tYS9Lg042cE/view?usp=drive_link,https://drive.google.com/thumbnail?id=1i3quO-iazP-k8aze9gLK-tYS9Lg042cE&sz=w400,
Nursery – Children playing with snow in winter weather,jpg,"people-environments, outdoor, children, adult",,2018-05-02,https://drive.google.com/file/d/1dYOusz2E93lHyrLkmlu2sntqNr2sXjUi/view?usp=drive_link,https://drive.google.com/thumbnail?id=1dYOusz2E93lHyrLkmlu2sntqNr2sXjUi&sz=w400,
Nursery – Young baby sitting on the floor indoors with toys around,jpg,"people-environments, indoor, children, baby",,2022-02-16,https://drive.google.com/file/d/1EICtDxN3mkxz8xzI-ZgfKrGUllop48bd/view?usp=drive_link,https://drive.google.com/thumbnail?id=1EICtDxN3mkxz8xzI-ZgfKrGUllop48bd&sz=w400,
Nursery – Children playing in the snow on a winter day,jpg,"people-environments, outdoor, children",,2018-05-02,https://drive.google.com/file/d/1Zu_GnD6sBz9mkFDFt5LUxq3HTk9o2zUr/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Zu_GnD6sBz9mkFDFt5LUxq3HTk9o2zUr&sz=w400,
Nursery – Children playing with toys,jpg,"people-environments, indoor, children",,2024-05-16,https://drive.google.com/file/d/18xVs_GjC7PIrRjEuc8itm58miZkwz-Rx/view?usp=drive_link,https://drive.google.com/thumbnail?id=18xVs_GjC7PIrRjEuc8itm58miZkwz-Rx&sz=w400,
Nursery – Children playing with toys outdoors,jpg,"people-environments, outdoor, nursery, play",,2024-05-15,https://drive.google.com/file/d/15e3wJ5i9vBy5OSEacon1lsoJqY7FPai9/view?usp=drive_link,https://drive.google.com/thumbnail?id=15e3wJ5i9vBy5OSEacon1lsoJqY7FPai9&sz=w400,
Nursery – Classroom – Children and an adult learning together,jpg,"people-environments, indoor, classroom",,2019-10-16,https://drive.google.com/file/d/1hXMOZmD6zuAssnf1Vqf54rpsjubYkQ3W/view?usp=drive_link,https://drive.google.com/thumbnail?id=1hXMOZmD6zuAssnf1Vqf54rpsjubYkQ3W&sz=w400,
Nursery – Children sitting in a room with an adult and a toddler,jpg,"people-environments, indoor, nursery, adult, children, educator",,2023-04-04,https://drive.google.com/file/d/1KXkyFYLvg5rzM1WJ7Apge-zlR61OwXlK/view?usp=drive_link,https://drive.google.com/thumbnail?id=1KXkyFYLvg5rzM1WJ7Apge-zlR61OwXlK&sz=w400,
Nursery – Baby playing with toys on floor,jpg,"people-environments, indoor, children, baby",,2022-03-15,https://drive.google.com/file/d/1-Ex6_Yl2qnGa1GUb3K2AM3UUOLjxyPVW/view?usp=drive_link,https://drive.google.com/thumbnail?id=1-Ex6_Yl2qnGa1GUb3K2AM3UUOLjxyPVW&sz=w400,
Nursery – Child on a playground slide,jpg,"people-environments, outdoor, play, children",,2025-01-23,https://drive.google.com/file/d/1i4zEhpS4226r2uJZaUgJSrbaNDGT_WTw/view?usp=drive_link,https://drive.google.com/thumbnail?id=1i4zEhpS4226r2uJZaUgJSrbaNDGT_WTw&sz=w400,
Nursery – Children indoors – ...,jpg,"people-environments, indoor",,2018-03-27,https://drive.google.com/file/d/1o2DONkJL5YW5FmANPAJjmo0h0QypSTLz/view?usp=drive_link,https://drive.google.com/thumbnail?id=1o2DONkJL5YW5FmANPAJjmo0h0QypSTLz&sz=w400,
Nursery – Baby playing with toy car indoors,jpg,"people-environments, indoor, children",,2024-09-16,https://drive.google.com/file/d/1TtL6K9IDq5EovC2IP3rYre_TJtvhVTkY/view?usp=drive_link,https://drive.google.com/thumbnail?id=1TtL6K9IDq5EovC2IP3rYre_TJtvhVTkY&sz=w400,
Nursery – Classroom – Children posing for a photo,jpg,"people-environments, classroom, children",,2019-07-08,https://drive.google.com/file/d/1huSFTJ4WBO08K5M9VwHUvsPbFrklMS13/view?usp=drive_link,https://drive.google.com/thumbnail?id=1huSFTJ4WBO08K5M9VwHUvsPbFrklMS13&sz=w400,
Nursery – Outdoor play on a snowy day,jpg,"people-environments, outdoor, play, children, adult",,2018-05-02,https://drive.google.com/file/d/1eib7Y_CcSHw_Qi-jBZibvDBNaYsCMNvQ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1eib7Y_CcSHw_Qi-jBZibvDBNaYsCMNvQ&sz=w400,
Nursery – Children playing in snow outdoors,jpg,"people-environments, outdoor, children",,2018-05-02,https://drive.google.com/file/d/1cDuAziJ7gcx68lJPfLoY53I6YUf_XE3f/view?usp=drive_link,https://drive.google.com/thumbnail?id=1cDuAziJ7gcx68lJPfLoY53I6YUf_XE3f&sz=w400,
Nursery – Child holding a rainbow-colored drawing of a rainbow.,jpg,"people-environments, indoor, drawing, children, classroom",,2024-05-16,https://drive.google.com/file/d/1y8baQfF2vEEhX6v9VRNTjf577W2zfhaX/view?usp=drive_link,https://drive.google.com/thumbnail?id=1y8baQfF2vEEhX6v9VRNTjf577W2zfhaX&sz=w400,
Nursery – Two children riding on a small train indoors during daytime,jpg,"people-environments, indoor, children",,2018-03-27,https://drive.google.com/file/d/1rPHSL5MladrOYzwr-zXoMZZzZrePH0ik/view?usp=drive_link,https://drive.google.com/thumbnail?id=1rPHSL5MladrOYzwr-zXoMZZzZrePH0ik&sz=w400,
Nursery – Baby with a pumpkin outdoors,jpg,"people-environments, outdoor, baby",,2024-10-28,https://drive.google.com/file/d/1VWgDaRabBQCFbOOANh-VoOuMAvWhXoIb/view?usp=drive_link,https://drive.google.com/thumbnail?id=1VWgDaRabBQCFbOOANh-VoOuMAvWhXoIb&sz=w400,
Nursery – Outdoor play area – Child playing with toy tractor,jpg,"people-environments, outdoor, play, children",,2024-05-16,https://drive.google.com/file/d/1Yt0Rg8udH6BWyW41w6mELbiuVBCwX4iw/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Yt0Rg8udH6BWyW41w6mELbiuVBCwX4iw&sz=w400,
Nursery – Girls at a table engaging with arts and crafts materials,jpg,"people-environments, indoor, classroom, nursery, adult, educator",,2024-01-11,https://drive.google.com/file/d/1hFuIko2rgm01dIqYbqQcWW2fMKmhBOql/view?usp=drive_link,https://drive.google.com/thumbnail?id=1hFuIko2rgm01dIqYbqQcWW2fMKmhBOql&sz=w400,
Nursery – Playground – Girl playing with toys,jpg,"people-environments, outdoor, play",,2024-05-16,https://drive.google.com/file/d/15vAQDOdn0d6wyzyXdGY6jBFkq3oPElcb/view?usp=drive_link,https://drive.google.com/thumbnail?id=15vAQDOdn0d6wyzyXdGY6jBFkq3oPElcb&sz=w400,
Nursery – Man and young child looking at clothes,jpg,"people-environments, indoor, adult, educator",,2025-01-23,https://drive.google.com/file/d/1faJKCGdnoRVk3mSC8V9kqSl-47CRPauI/view?usp=drive_link,https://drive.google.com/thumbnail?id=1faJKCGdnoRVk3mSC8V9kqSl-47CRPauI&sz=w400,
Nursery – Baby exploring wooden puzzle on floor,jpg,"people-environments, indoor, nursery, children, baby",,2024-05-28,https://drive.google.com/file/d/16LgY7SyToYVZ-s3nix6ZpV39Dtmqf-IU/view?usp=drive_link,https://drive.google.com/thumbnail?id=16LgY7SyToYVZ-s3nix6ZpV39Dtmqf-IU&sz=w400,
Nursery – Young children waving Spanish flags and a woman hugging them at a table,jpg,"people-environments, indoor, nursery, children, adult, educator",,2019-07-04,https://drive.google.com/file/d/1hcpHRUO3tyb8qS20ERHfz3VSbj-nKh0R/view?usp=drive_link,https://drive.google.com/thumbnail?id=1hcpHRUO3tyb8qS20ERHfz3VSbj-nKh0R&sz=w400,
Nursery – Young boy playing with blocks indoors,jpg,"people-environments, indoor, children",,2024-09-16,https://drive.google.com/file/d/1BWr_-6obRLmdqjCGBMQwxrso64-C7R_f/view?usp=drive_link,https://drive.google.com/thumbnail?id=1BWr_-6obRLmdqjCGBMQwxrso64-C7R_f&sz=w400,
Nursery – Little girl looking at tablet,jpg,"people-environments, indoor, play, children, adult, educator",,2022-09-14,https://drive.google.com/file/d/1TQ6SE7L9SQ0co4VrzCAC2nfD4uqIVTDQ/view?usp=drive_link,https://drive.google.com/thumbnail?id=1TQ6SE7L9SQ0co4VrzCAC2nfD4uqIVTDQ&sz=w400,
Nursery – A baby boy peeking over a wooden bench-like structure with holes in it.,jpg,"people-environments, indoor, nursery, play, children, adult",,2024-11-18,https://drive.google.com/file/d/1UI-ypXQuNdzeyyeYUx02eNtSHBhrcx5l/view?usp=drive_link,https://drive.google.com/thumbnail?id=1UI-ypXQuNdzeyyeYUx02eNtSHBhrcx5l&sz=w400,
Nursery – Group of children sitting on the floor indoors with books around them and an educator standing nearby smiling.,jpg,"people-environments, indoor, classroom, nursery, educator, children",,2024-05-28,https://drive.google.com/file/d/16JGUucQZXq__7MS7CQy_7kSVR1-xsd0x/view?usp=drive_link,https://drive.google.com/thumbnail?id=16JGUucQZXq__7MS7CQy_7kSVR1-xsd0x&sz=w400,
Nursery – Toddler planting a flower garden outdoors,jpg,"people-environments, outdoor, children, toddlers",,2024-05-15,https://drive.google.com/file/d/1Vbft2wTxiku7JjVquUB_JgaEuzoh33LD/view?usp=drive_link,https://drive.google.com/thumbnail?id=1Vbft2wTxiku7JjVquUB_JgaEuzoh33LD&sz=w400,
Nursery – Baby playing with dandelions in garden,jpg,"people-environments, outdoor, children, adult",,2024-09-23,https://drive.google.com/file/d/1FuBIqL9nWtFra9SeWfXngP2VV6zL_xPv/view?usp=drive_link,https://drive.google.com/thumbnail?id=1FuBIqL9nWtFra9SeWfXngP2VV6zL_xPv&sz=w400,
Nursery – Playroom – Children playing with Legos,jpg,"people-environments, play, children",,2019-09-26,https://drive.google.com/file/d/1h9MXH9ftRVvfz5c60vv1b6PQgQFQIjRL/view?usp=drive_link,https://drive.google.com/thumbnail?id=1h9MXH9ftRVvfz5c60vv1b6PQgQFQIjRL&sz=w400,
Nursery - Man with beard and glasses inside a nursery room,png,"customer-visits, indoor, adult, educator, nursery",,2026-02-24,https://drive.google.com/file/d/15PwJ-gCkxSY7VWFmAmRoVf1Oz3tuHZmX/view?usp=drive_link,https://drive.google.com/thumbnail?id=15PwJ-gCkxSY7VWFmAmRoVf1Oz3tuHZmX&sz=w400,
Nursery – Indoor,jpg,"customer-visits, uk, adult, nursery",,2025-11-05,https://drive.google.com/file/d/1WCnIc9EhQZjNGfwipI4Ee0jBY9XbbcyH/view?usp=drive_link,https://drive.google.com/thumbnail?id=1WCnIc9EhQZjNGfwipI4Ee0jBY9XbbcyH&sz=w400,
Nursery – Indoor play area,jpg,"customer-visits, uk, indoor, play",,2025-11-05,https://drive.google.com/file/d/1kpbqBXagaLjeSUiQfkNz1Pn0qzIuYsVH/view?usp=drive_link,https://drive.google.com/thumbnail?id=1kpbqBXagaLjeSUiQfkNz1Pn0qzIuYsVH&sz=w400,
Nursery – Office – An adult typing on a laptop at a desk with two monitors,jpg,"customer-visits, uk, indoor, office, adult, educator, manager",,2025-05-14,https://drive.google.com/file/d/1rk61WfPnfMgP4evBfZ1BTytq5wTt3HTs/view?usp=drive_link,https://drive.google.com/thumbnail?id=1rk61WfPnfMgP4evBfZ1BTytq5wTt3HTs&sz=w400,
Nursery – Man sitting at a desk using laptop,jpg,"customer-visits, uk, office, adult, educator",,2025-05-14,https://drive.google.com/file/d/1bsbLIgd6QKlEKyhVZwXzYUOe5YGD2AjE/view?usp=drive_link,https://drive.google.com/thumbnail?id=1bsbLIgd6QKlEKyhVZwXzYUOe5YGD2AjE&sz=w400,
Nursery – Man wearing lanyard in kitchen,jpg,"customer-visits, uk, indoor",,2025-05-14,https://drive.google.com/file/d/1ckdKaUO2o8gKeq6T9Pv467h_pe9rPoqM/view?usp=drive_link,https://drive.google.com/thumbnail?id=1ckdKaUO2o8gKeq6T9Pv467h_pe9rPoqM&sz=w400,
Nursery – Playroom – Indoor play and storage area,jpg,"customer-visits, uk, indoor, play, dining, drawing, running, hugging",,2025-05-14,https://drive.google.com/file/d/1DBZ0MnalF9gaJJEhDUndGd-YfaEYEqDc/view?usp=drive_link,https://drive.google.com/thumbnail?id=1DBZ0MnalF9gaJJEhDUndGd-YfaEYEqDc&sz=w400,
Nursery – Board with various decorations and hanging objects,jpg,"customer-visits, uk, indoor, classroom",,2025-05-14,https://drive.google.com/file/d/1X5MSTHrt5ID7CJY2gGKgR2YYZZ66hihB/view?usp=drive_link,https://drive.google.com/thumbnail?id=1X5MSTHrt5ID7CJY2gGKgR2YYZZ66hihB&sz=w400,
Nursery – Colorful poster with a drawing of children and a message about their feelings,jpg,"customer-visits, uk, indoor, classroom, nursery, adult, educator",,2025-05-14,https://drive.google.com/file/d/1KdW7DLb6_F8-MBI9wmGkPtkyg9fC9HdL/view?usp=drive_link,https://drive.google.com/thumbnail?id=1KdW7DLb6_F8-MBI9wmGkPtkyg9fC9HdL&sz=w400,
"Nursery – Man standing inside of a room with food items on shelves and refrigerators behind him. The man is looking to his left, wearing a red lanyard around his neck.",jpg,"customer-visits, uk, indoor, adult, educator",,2025-05-14,https://drive.google.com/file/d/1lr7s_uQmahrcsofp93caNGQdob-rr9gs/view?usp=drive_link,https://drive.google.com/thumbnail?id=1lr7s_uQmahrcsofp93caNGQdob-rr9gs&sz=w400,
Nursery – Office – Woman working on laptop,jpg,"customer-visits, uk, office, adult, educator, manager",,2025-05-14,https://drive.google.com/file/d/1VXseEtJVne-D0j3_j9QnDJpKm_9BTqLz/view?usp=drive_link,https://drive.google.com/thumbnail?id=1VXseEtJVne-D0j3_j9QnDJpKm_9BTqLz&sz=w400,
Nursery – Office – Woman sitting at a desk with a laptop and papers,jpg,"customer-visits, uk, indoor, adult, office",,2025-05-14,https://drive.google.com/file/d/1lRLrr7wPJYxFJpBDusKWMGEcumVR_TA5/view?usp=drive_link,https://drive.google.com/thumbnail?id=1lRLrr7wPJYxFJpBDusKWMGEcumVR_TA5&sz=w400,
Nursery – Office – Man sitting at a desk with a laptop,jpg,"customer-visits, uk, office, adult, educator, manager",,2025-05-14,https://drive.google.com/file/d/10Xv2H4z6C05FSnHajOR3DvYoVyzfhtui/view?usp=drive_link,https://drive.google.com/thumbnail?id=10Xv2H4z6C05FSnHajOR3DvYoVyzfhtui&sz=w400,
Nursery – Office – Woman using laptop at desk,jpg,"customer-visits, uk, indoor, adult, office",,2025-05-14,https://drive.google.com/file/d/1EhaxPMYknE58qI3tv7SCrAE2eGLixMD8/view?usp=drive_link,https://drive.google.com/thumbnail?id=1EhaxPMYknE58qI3tv7SCrAE2eGLixMD8&sz=w400,
Nursery – Office – Woman working on computer at desk,jpg,"customer-visits, uk, indoor, office",,2025-05-14,https://drive.google.com/file/d/115hRI9rX2xd6Sm26y8IlzW9kuK1cP80B/view?usp=drive_link,https://drive.google.com/thumbnail?id=115hRI9rX2xd6Sm26y8IlzW9kuK1cP80B&sz=w400,
Nursery – Office – Man working on laptop,jpg,"customer-visits, uk, office",,2025-05-14,https://drive.google.com/file/d/1QNkPO0-wIRnj8ZCtqWSxE-0bc3ffFU8Q/view?usp=drive_link,https://drive.google.com/thumbnail?id=1QNkPO0-wIRnj8ZCtqWSxE-0bc3ffFU8Q&sz=w400,
Nursery – Woman using laptop at a desk,jpg,"customer-visits, uk, indoor, adult, office",,2025-05-14,https://drive.google.com/file/d/1dmjnSUHN-fRPFnh23qjkjFafg_FbPlKg/view?usp=drive_link,https://drive.google.com/thumbnail?id=1dmjnSUHN-fRPFnh23qjkjFafg_FbPlKg&sz=w400,
Nursery – Man and woman standing by door in room,jpg,"customer-visits, uk, indoor, adult, educator",,2025-05-14,https://drive.google.com/file/d/1T0O-jWZ_WiUodrRs1Ev459tLmxc1uOLy/view?usp=drive_link,https://drive.google.com/thumbnail?id=1T0O-jWZ_WiUodrRs1Ev459tLmxc1uOLy&sz=w400,
Nursery – Indoor play area,jpg,"customer-visits, uk, indoor, play, children",,2025-05-14,https://drive.google.com/file/d/11EJSd_xQAzYO1uq6cJWzVCeLKxHJWXWy/view?usp=drive_link,https://drive.google.com/thumbnail?id=11EJSd_xQAzYO1uq6cJWzVCeLKxHJWXWy&sz=w400,
Nursery – Small and colorful play area with toys and child-sized furniture,jpg,"customer-visits, uk, indoor, play, children",,2025-05-14,https://drive.google.com/file/d/1WKQh1Uls2l9DIazM-goajPBSi5K2HWkm/view?usp=drive_link,https://drive.google.com/thumbnail?id=1WKQh1Uls2l9DIazM-goajPBSi5K2HWkm&sz=w400,
Nursery – Toy kitchen with a child's playset,jpg,"customer-visits, uk, indoor, play",,2025-05-14,https://drive.google.com/file/d/1QWdGEPbEzi3mNdh4lm5cfgtTZJ4-Tq73/view?usp=drive_link,https://drive.google.com/thumbnail?id=1QWdGEPbEzi3mNdh4lm5cfgtTZJ4-Tq73&sz=w400,
Nursery – Child's room,jpg,"customer-visits, uk, indoor, children, educator",,2025-05-14,https://drive.google.com/file/d/1cVlzbB3teqnA5UoqUnbhOtVnGV39R8br/view?usp=drive_link,https://drive.google.com/thumbnail?id=1cVlzbB3teqnA5UoqUnbhOtVnGV39R8br&sz=w400,
